公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
2107,沃华医药,山东沃华医药科技股份有限公司,"Shandong Wohua Pharmaceutical Co., Ltd.",山东省潍坊市高新技术产业开发区梨园街519号,2107,沃华医药,2007-01-24,163980000,75105923,,,,0,0,华东,山东,潍坊市,C 制造业,www.wohua.cn
2108,沧州明珠,沧州明珠塑料股份有限公司,"Cangzhou Mingzhu Plastic Co.,Ltd.",河北省沧州市沧石路张庄子工业园区,2108,沧州明珠,2007-01-24,340154800,336274800,,,,0,0,华北,河北,沧州市,C 制造业,www.cz-mz.com
2109,兴化股份,陕西兴化化学股份有限公司,"SHAANXI XINGHUA CHEMISTRY CO., LTD",陕西省兴平市南郊,2109,兴化股份,2007-01-26,358400000,358400000,,,,0,0,西北,陕西,咸阳市,C 制造业,www.snxhchem.com
2110,三钢闽光,福建三钢闽光股份有限公司,"Sansteel MinGuang Co.,Ltd.,Fujian",福建省三明市梅列区工业中路群工三路,2110,三钢闽光,2007-01-26,534700000,534700000,,,,0,0,华东,福建,三明市,C 制造业,www.sgmg.com.cn
2111,威海广泰,威海广泰空港设备股份有限公司,"Weihai Guangtai Airport Equipment Co., Limited",山东省威海市古寨南路160号,2111,威海广泰,2007-01-26,307270735,260571150,,,,0,0,华东,山东,威海市,C 制造业,www.guangtai.com.cn
2112,三变科技,三变科技股份有限公司,"SAN BIAN SCI－TECH Co.,LTD.",浙江省三门县海游镇西区大道369号,2112,三变科技,2007-02-08,112000000,103927199,,,,0,0,华东,浙江,台州市,C 制造业,www.sanbian.cn
2113,天润控股,湖南天润实业控股股份有限公司,"HUNAN TIANRUN ENTERPRISES HOLDING CO.,LTD",湖南省岳阳市九华山2号,2113,天润控股,2007-02-08,118400000,89477248,,,,0,0,华中,湖南,岳阳市,C 制造业,www.trfz.com
2114,罗平锌电,云南罗平锌电股份有限公司,"YUNNAN LUOPING ZINC AND ELECTRICITY Co., LTD",云南省曲靖市罗平县罗雄镇九龙大道南段,2114,罗平锌电,2007-02-15,183852000,183850950,,,,0,0,西南,云南,曲靖市,C 制造业,www.lpxdgf.cn
2115,三维通信,三维通信股份有限公司,"SUNWAVE COMMUNICATIONS CO.,LTD.",浙江省杭州市滨江区火炬大道581号三维大厦,2115,三维通信,2007-02-15,342240000,275057309,,,,0,0,华东,浙江,杭州市,C 制造业,www.sunwave.com.cn
2116,中国海诚,中国海诚工程科技股份有限公司,"CHINA HAISUM ENGINEERING CO.,LTD.",上海市宝庆路21号,2116,中国海诚,2007-02-15,205200000,203696489,,,,0,0,华东,上海,上海市,M 科研服务,www.haisum.com
2117,东港股份,东港股份有限公司,TUNGKONG INC.,山东省济南市山大北路23号,2117,东港股份,2007-03-02,303298012,299248012,,,,0,0,华东,山东,济南市,C 制造业,www.tungkong.com.cn
2118,紫鑫药业,吉林紫鑫药业股份有限公司,"Jilin Zixin Pharmaceutical Industrial Co., Ltd.",吉林省通化市柳河县英利路88号,2118,紫鑫药业,2007-03-02,512991382,512561734,,,,0,0,东北,吉林,通化市,C 制造业,www.jilinzixin.com.cn
2119,康强电子,宁波康强电子股份有限公司,"Ningbo Kangqiang Electronics Co., Ltd.",浙江省宁波市鄞州投资创业中心金源路988号,2119,康强电子,2007-03-02,206200000,194200000,,,,0,0,华东,浙江,宁波市,C 制造业,www.kangqiang.com
2120,新海股份,宁波新海电气股份有限公司,"NINGBO XINHAI ELECTRIC CO., LTD",浙江省慈溪市崇寿镇永清南路8号,2120,新海股份,2007-03-06,150280000,96606454,,,,0,0,华东,浙江,宁波市,C 制造业,www.xinhaigroup.com
2121,科陆电子,深圳市科陆电子科技股份有限公司,"SHENZHEN CLOU ELECTRONICS CO.,LTD.",广东省深圳市南山区高新技术产业园南区T2栋A、B区五楼,2121,科陆电子,2007-03-06,396690000,266347666,,,,0,0,华南,广东,深圳市,C 制造业,www.szclou.com
2122,天马股份,天马轴承集团股份有限公司,"TIANMA BEARING GROUP CO., LTD.",浙江省杭州市石祥路208号,2122,天马股份,2007-03-28,1188000000,1058141249,,,,0,0,华东,浙江,杭州市,C 制造业,www.zjtmb.com
2123,荣信股份,荣信电力电子股份有限公司,RONGXIN POWER ELECTRONIC CO.，LTD.,辽宁省鞍山市高新区鞍千路261号,2123,荣信股份,2007-03-28,504000000,452275103,,,,0,0,东北,辽宁,鞍山市,C 制造业,www.rxpe.com
2124,天邦股份,宁波天邦股份有限公司,"Ningbo Tech-bank Co.,Ltd.",浙江省余姚市玉立路55号阳光国际大厦A座1805-1807,2124,天邦股份,2007-04-03,205500000,138375000,,,,0,0,华东,浙江,宁波市,C 制造业,www.tianbang.com
2125,湘潭电化,湘潭电化科技股份有限公司,"XIANGTAN ELECTROCHEMICAL SCIENTIFIC CO.,LTD.",湖南省湘潭市滴水埠,2125,湘潭电化,2007-04-03,139130616,133718896,,,,0,0,华中,湖南,湘潭市,C 制造业,www.chinaemd.com
2126,银轮股份,浙江银轮机械股份有限公司,"Zhejiang Yinlun Machinery Co., LTD",浙江省天台县福溪街道交通运输机械工业园区,2126,银轮股份,2007-04-18,326590000,294962433,,,,0,0,华东,浙江,台州市,C 制造业,www.yinlun.com
2127,新民科技,江苏新民纺织科技股份有限公司,"Jiangsu Xinmin Textile Science & Technology Co., Ltd.",江苏省吴江市盛泽镇五龙路22号,2127,新民科技,2007-04-18,446458902,300928252,,,,0,0,华东,江苏,苏州市,C 制造业,www.xmtex.com
2128,露天煤业,内蒙古霍林河露天煤业股份有限公司,HUOLINHE OPENCUT COAL INDUSTRY CORPORATION LIMITED OFINNERMONGOLIA,内蒙古自治区霍林郭勒市哲里木大街（霍矿珠斯花区）,2128,露天煤业,2007-04-18,1326686166,1326685416,,,,0,0,华北,内蒙古,通辽市,B 采矿业,www.zdhm.com.cn
2129,中环股份,天津中环半导体股份有限公司,"TIANJIN ZHONGHUAN SEMICONDUCTOR CO., LTD.",天津市新技术产业园区华苑产业区（环外）海泰东路12号,2129,中环股份,2007-04-20,878841645,722597110,,,,0,0,华北,天津,天津市,C 制造业,www.tjsemi.com
2130,沃尔核材,深圳市沃尔核材股份有限公司,"SHENZHEN WOER HEAT-SHRINKABLE MATERIAL CO.,LTD",广东省深圳市坪山新区兰景北路沃尔工业园,2130,沃尔核材,2007-04-20,572237922,346500500,,,,0,0,华南,广东,深圳市,C 制造业,www.woer.com
2131,利欧股份,利欧集团股份有限公司,"LEO GROUP CO.,LTD.",浙江省温岭市滨海镇利欧路1号,2131,利欧股份,2007-04-27,319644353,181442652,,,,0,0,华东,浙江,台州市,C 制造业,www.chinapumps.com
2132,恒星科技,河南恒星科技股份有限公司,"Henan Hengxing Science & Technology CO.,LTD.",河南省巩义市康店镇焦湾村伊洛北路121号,2132,恒星科技,2007-04-27,539869800,335893138,,,,0,0,华中,河南,郑州市,C 制造业,www.hengxingchinese.com
2133,广宇集团,广宇集团股份有限公司,"Cosmos Group Co.,Ltd.",浙江省杭州市平海路8号,2133,广宇集团,2007-04-27,598320000,435822725,,,,0,0,华东,浙江,杭州市,K 房地产,www.cosmosgroup.com.cn
2134,天津普林,天津普林电路股份有限公司,TIANJIN PRINTRONICS CIRCUIT CORPORATION,天津市空港物流加工区航海路53号,2134,天津普林,2007-05-16,245849768,245849768,,,,0,0,华北,天津,天津市,C 制造业,www.toppcb.com
2135,东南网架,浙江东南网架股份有限公司,"Zhejiang Southeast Space Frame Co., Ltd.",浙江省杭州市萧山区衙前镇,2135,东南网架,2007-05-30,748600000,671164383,,,,0,0,华东,浙江,杭州市,E 建筑业,www.dongnanwangjia.com
2136,安 纳 达,安徽安纳达钛业股份有限公司,"ANHUI ANNADA TITANIUM INDUSTRY CO.,LTD.",安徽省铜陵市铜官大道,2136,安 纳 达,2007-05-30,215020000,198306975,,,,0,0,华东,安徽,铜陵市,C 制造业,www.andty.com
2137,实 益 达,深圳市实益达科技股份有限公司,"SHENZHEN SEA STAR TECHNOLOGY CO., LTD.",广东省深圳市龙岗区宝龙工业城宝龙六路实益达工业园,2137,实 益 达,2007-06-13,421410600,416460204,,,,0,0,华南,广东,深圳市,C 制造业,www.sz-seastar.com
2138,顺络电子,深圳顺络电子股份有限公司,"Shenzhen Sunlord Electronics Co.,Ltd.",广东省深圳市宝安区观澜街道大富苑工业区顺络观澜工业园,2138,顺络电子,2007-06-13,314332311,313805811,,,,0,0,华南,广东,深圳市,C 制造业,www.sunlordinc.com
2139,拓邦股份,深圳拓邦股份有限公司,"SHENZHEN TOPBAND CO., LTD.",广东省深圳市南山区高新技术产业园清华大学研究院B区403-414房,2139,拓邦股份,2007-06-29,218400000,158609404,,,,0,0,华南,广东,深圳市,C 制造业,www.topband-e.com
2140,东华科技,东华工程科技股份有限公司,East China Engineering Science and Technology Co.，Ltd.,安徽省合肥市长江西路669号高新技术产业开发区内,2140,东华科技,2007-07-12,446034534,434321848,,,,0,0,华东,安徽,合肥市,E 建筑业,www.chinaecec.com
2141,蓉胜超微,广东蓉胜超微线材股份有限公司,"GUANGDONG RONSEN SUPER MICRO-WIRE CO., LTD.",广东省珠海市金湾区三灶镇三灶科技工业园,2141,蓉胜超微,2007-07-20,181888000,181888000,,,,0,0,华南,广东,珠海市,C 制造业,www.ronsen.com.cn
2142,宁波银行,宁波银行股份有限公司,"BANK OF NINGBO CO., LTD",浙江省宁波市鄞州区宁南南路700号,2142,宁波银行,2007-07-19,2883820529,2487422808,,,,0,0,华东,浙江,宁波市,J 金融业,www.nbcb.com.cn
2143,高金食品,四川高金食品股份有限公司,"Sichuan Gaojin Food Co.,Ltd.",四川省遂宁市滨江南路666号,2143,高金食品,2007-07-20,208650000,105412985,,,,0,0,西南,四川,遂宁市,C 制造业,www.gaojin.com.cn
2144,宏达高科,宏达高科控股股份有限公司,"Hongda High-Tech Holding Co.,Ltd.",浙江省海宁市许村镇建设路118号,2144,宏达高科,2007-08-03,176762528,93401868,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.zjhongda.com.cn
2145,中核钛白,中核华原钛白股份有限公司,"CNNC HUA YUAN TITANIUM DIOXIDE CO.,LTD",甘肃省嘉峪关市和诚西路359号二楼,2145,中核钛白,2007-08-03,410111940,112617847,,,,0,0,西北,甘肃,嘉峪关市,C 制造业,www.tioxhua.com
2146,荣盛发展,荣盛房地产发展股份有限公司,"RiseSun Real Estate Development Co.,Ltd",河北省廊坊市开发区春明道北侧,2146,荣盛发展,2007-08-08,1881029700,1646128347,,,,0,0,华北,河北,廊坊市,K 房地产,www.risesun.cn
2147,方圆支承,马鞍山方圆回转支承股份有限公司,"Maanshan Fangyuan Slewing Ring CO., LTD.",安徽省马鞍山市经济技术开发区超山西路,2147,方圆支承,2007-08-08,258521810,202429207,,,,0,0,华东,安徽,马鞍山市,C 制造业,www.masfy.com
2148,北纬通信,北京北纬通信科技股份有限公司,"BEIJING BEWINNER COMMUNICATIONS CO., LTD.",北京市丰台区西四环南路19号九号楼247室,2148,北纬通信,2007-08-10,113400000,84543929,,,,0,0,华北,北京,北京市,I 信息技术,www.bisp.com
2149,西部材料,西部金属材料股份有限公司,WESTERN METAL MATERIALS CO. LTD,陕西省西安市高新技术产业开发区科技三路56号,2149,西部材料,2007-08-10,174630000,174630000,,,,0,0,西北,陕西,西安市,C 制造业,www.c-wmm.com
2150,江苏通润,江苏通润装备科技股份有限公司,"JIANGSU TONGRUN EQUIPMENT TECHNOLOGY CO.,LTD.",江苏省常熟市海虞镇周行通港工业开发区,2150,江苏通润,2007-08-10,250200000,243180000,,,,0,0,华东,江苏,苏州市,C 制造业,www.tongrunindustries.com
2151,北斗星通,北京北斗星通导航技术股份有限公司,"Beijing BDStar Navigation Co.,Ltd.",北京市海淀区上地信息产业基地三街9号金隅嘉华大厦A座10层,2151,北斗星通,2007-08-13,181504340,104339028,,,,0,0,华北,北京,北京市,C 制造业,www.navchina.com
2152,广电运通,广州广电运通金融电子股份有限公司,"GRG Banking Equipment Co., Ltd.",广东省广州市萝岗区科学城科林路9号,2152,广电运通,2007-08-13,747237306,718611290,,,,0,0,华南,广东,广州市,C 制造业,www.grgbanking.com
2153,石基信息,北京中长石基信息技术股份有限公司,"Beijing Shiji Information Technology Co., Ltd.",北京市海淀区复兴路甲65号-A11层,2153,石基信息,2007-08-13,309120000,163053555,,,,0,0,华北,北京,北京市,I 信息技术,www.shijinet.com.cn
2154,报 喜 鸟,浙江报喜鸟服饰股份有限公司,"ZHEJIANG BAOXINIAO GARMENT CO.,LTD.",浙江省永嘉县瓯北镇报喜鸟工业区,2154,报 喜 鸟,2007-08-16,598815328,542523698,,,,0,0,华东,浙江,温州市,C 制造业,www.bxn.com
2155,辰州矿业,湖南辰州矿业股份有限公司,"Chenzhou Mining Group Co.,Ltd.",湖南省沅陵县官庄镇,2155,辰州矿业,2007-08-16,996268000,996059646,,,,0,0,华中,湖南,怀化市,B 采矿业,www.hncmi.com
2156,通富微电,南通富士通微电子股份有限公司,"NANTONG FUJITSU MICROELECTRONICS CO.,LTD.　",江苏省南通市崇川开发区崇川路288号,2156,通富微电,2007-08-16,649866720,649851720,,,,0,0,华东,江苏,南通市,C 制造业,www.fujitsu-nt.com
2157,正邦科技,江西正邦科技股份有限公司,"JIANGXI ZHENGBANG TECHNOLOGY CO.,LTD.",江西省南昌市高新技术开发区艾溪湖一路569号,2157,正邦科技,2007-08-17,431056568,275713488,,,,0,0,华东,江西,南昌市,C 制造业,www.zhengbang.com
2158,汉钟精机,上海汉钟精机股份有限公司,"SHANGHAI HANBELL PRECISE MACHINERY CO.,LTD.",上海市金山区枫泾工业开发区亭枫公路8289号,2158,汉钟精机,2007-08-17,239881950,239881950,,,,0,0,华东,上海,上海市,C 制造业,www.hanbell.com.cn
2159,三特索道,武汉三特索道集团股份有限公司,"Wuhan Sante Cableways Group Co.,Ltd.",湖北省武汉市武昌区黄鹂路88号1号楼,2159,三特索道,2007-08-17,120000000,119871388,,,,0,0,华中,湖北,武汉市,N 公共环保,www.sante.com.cn
2160,常铝股份,江苏常铝铝业股份有限公司,"JIANGSU ALCHA ALUMINUM CO.,LTD.",江苏省常熟市白茆镇西,2160,常铝股份,2007-08-21,340000000,324700000,,,,0,0,华东,江苏,苏州市,C 制造业,www.alcha.com
2161,远 望 谷,深圳市远望谷信息技术股份有限公司,"Shenzhen Yuanwanggu Information Technology Joint Stock Co., Ltd",广东省深圳市南山区高新技术产业园区南区T2栋B座3层,2161,远 望 谷,2007-08-21,739757400,465574626,,,,0,0,华南,广东,深圳市,C 制造业,www.invengo.cn
2162,*ST上控,上海斯米克控股股份有限公司,"Shanghai CIMIC holdings CO.,Ltd",上海市闵行区浦江镇三鲁公路2121号,2162,*ST上控,2007-08-23,418000000,418000000,,,,0,0,华东,上海,上海市,C 制造业,www.cimic.com
2163,中航三鑫,中航三鑫股份有限公司,"AVIC SANXIN HOLDING CO.,LTD",广东省深圳市南山区南海大道2061号新保辉大厦17层,2163,中航三鑫,2007-08-23,803550000,680977343,,,,0,0,华南,广东,深圳市,E 建筑业,www.sanxinglass.com
2164,东力传动,宁波东力传动设备股份有限公司,"Ningbo Donly Transmission Equipment Co.,LTD",浙江省宁波市江北区银海路1号,2164,东力传动,2007-08-23,445625000,405125000,,,,0,0,华东,浙江,宁波市,C 制造业,www.donly.com.cn
2165,红 宝 丽,南京红宝丽股份有限公司,NANJING HONGBAOLI CORPORATION，LTD.,江苏省南京市高淳县经济开发区双高路29号,2165,红 宝 丽,2007-09-13,543973188,526665159,,,,0,0,华东,江苏,南京市,C 制造业,www.hongbaoli.com
2166,莱茵生物,桂林莱茵生物科技股份有限公司,Guilin Layn Natural Ingredients Corp.,广西壮族自治区桂林市临桂县西城南路秧塘工业园,2166,莱茵生物,2007-09-13,129533760,119332553,,,,0,0,华南,广西,桂林市,C 制造业,www.layn.com.cn
2167,东方锆业,广东东方锆业科技股份有限公司,"GUANGDONG ORIENT ZIRCONIC IND SCI & TECH CO.,LTD.",广东省汕头市澄海区莱美路宇田科技园,2167,东方锆业,2007-09-13,413964000,364317000,,,,0,0,华南,广东,汕头市,C 制造业,www.orientzr.com
2168,深圳惠程,深圳市惠程电气股份有限公司,"SHENZHEN HIFUTURE ELECTRIC CO.,LTD.",广东省深圳市龙岗区大工业区兰景路以东、锦绣路以南惠程科技工业厂区,2168,深圳惠程,2007-09-19,757104768,363271209,,,,0,0,华南,广东,深圳市,C 制造业,www.hifuture.com
2169,智光电气,广州智光电气股份有限公司,"GUANGZHOU ZHIGUANG ELECTRIC CO.,LTD.",广东省广州市黄埔区云埔工业区埔南路51号,2169,智光电气,2007-09-19,266472375,245887941,,,,0,0,华南,广东,广州市,C 制造业,www.gzzg.com.cn
2170,芭田股份,深圳市芭田生态工程股份有限公司,"SHENZHEN BATIAN ECOTYPIC ENGINEERING CO., LTD.",广东省深圳市南山区高新技术园粤兴二道10号,2170,芭田股份,2007-09-19,851553360,465725706,,,,0,0,华南,广东,深圳市,C 制造业,www.batian.com.cn
2171,精诚铜业,安徽精诚铜业股份有限公司,"Anhui Jingcheng Copper Share CO.,LTD.",安徽省芜湖市九华北路8号,2171,精诚铜业,2007-09-21,326040000,323188557,,,,0,0,华东,安徽,芜湖市,C 制造业,www.jcty.cn
2172,澳洋科技,江苏澳洋科技股份有限公司,Jiangsu Aoyang Technology Corporation Limited.,江苏省张家港市杨舍镇塘市镇中路018号,2172,澳洋科技,2007-09-21,556220977,535299652,,,,0,0,华东,江苏,苏州市,C 制造业,www.aykj.cn
2173,千足珍珠,千足珍珠集团股份有限公司,"PURE PEARL GROUP CO., LTD.",浙江省诸暨市山下湖镇郑家湖村,2173,千足珍珠,2007-09-25,205500000,106643956,,,,0,0,华东,浙江,绍兴市,C 制造业,"www.shanxiahupearl.cn,www.shanxiahu.com"
2174,梅 花 伞,梅花伞业股份有限公司,"Susino Umbrella Co., Ltd.",福建省晋江市东石镇金瓯工业区,2174,梅 花 伞,2007-09-25,82939921,82939921,,,,0,0,华东,福建,泉州市,C 制造业,www.susino.com
2175,广陆数测,桂林广陆数字测控股份有限公司,"Guilin Guanglu Measuring Instrument Co., Ltd.",广西壮族自治区桂林国家高新区5号区,2175,广陆数测,2007-10-12,117798288,73845714,,,,0,0,华南,广西,桂林市,C 制造业,www.guanglu.com.cn
2176,江特电机,江西特种电机股份有限公司,"JIANGXI SPECIAL ELECTRIC MOTOR CO.,LTD",江西省宜春市环城南路581号,2176,江特电机,2007-10-12,424427644,424176075,,,,0,0,华东,江西,宜春市,C 制造业,www.jiangte.com.cn
2177,御银股份,广州御银科技股份有限公司,"Guangzhou KingTeller Technology Co., Ltd.",广东省广州市五山路248号金山大厦26层06、10房,2177,御银股份,2007-11-01,761191294,514507106,,,,0,0,华南,广东,广州市,C 制造业,www.kingteller.com.cn
2178,延华智能,上海延华智能科技(集团)股份有限公司,SHANGHAI YANHUA SMARTECH GROUP CO.，LTD.,上海市普陀区曹杨路500号701室,2178,延华智能,2007-11-01,134400000,110496960,,,,0,0,华东,上海,上海市,M 科研服务,www.chinaforwards.com
2179,中航光电,中航光电科技股份有限公司,"China Aviation Optical-Electrical Technology Co., Ltd",河南省洛阳高新技术开发区周山路10号,2179,中航光电,2007-11-01,463472988,209368125,,,,0,0,华中,河南,洛阳市,C 制造业,www.jonhon.cn
2180,万 力 达,珠海万力达电气股份有限公司,"Zhuhai Wanlida electric Co., Ltd.",广东省珠海市高新区科技创新海岸科技一路万力达继保科技园,2180,万 力 达,2007-11-13,124983000,86258635,,,,0,0,华南,广东,珠海市,C 制造业,www.zhwld.com
2181,粤 传 媒,广东广州日报传媒股份有限公司,"Guangdong Guangzhou Daily Media Co.,Ltd.",广东省广州市白云区增槎路1113号,2181,粤 传 媒,2007-11-16,692002640,213660325,,,,0,0,华南,广东,广州市,L 商务服务,www.gdcncm.com
2182,云海金属,南京云海特种金属股份有限公司,"NANJING YUNHAI SPECIAL METALS CO., LTD.",江苏省南京市溧水经济开发区秀山东路9号,2182,云海金属,2007-11-13,288000000,220563341,,,,0,0,华东,江苏,南京市,C 制造业,www.rsm.com.cn
2183,怡 亚 通,深圳市怡亚通供应链股份有限公司,Eternal Asia Supply Chain Management Ltd.,广东省深圳市福田区深南中路3039号国际文化大厦2701B、2703号,2183,怡 亚 通,2007-11-13,986126241,834126241,,,,0,0,华南,广东,深圳市,L 商务服务,www.eascs.com
2184,海得控制,上海海得控制系统股份有限公司,Shanghai Hi-tech Control System Co.，Ltd,上海市闵行区漕河泾开发区浦江高科技园新骏环路777号,2184,海得控制,2007-11-16,220000000,132728671,,,,0,0,华东,上海,上海市,C 制造业,www.hite.com.cn
2185,华天科技,天水华天科技股份有限公司,"Tianshui Huatian Technology Co.,Ltd.",甘肃省天水市秦州区双桥路14号,2185,华天科技,2007-11-20,649808000,649436914,,,,0,0,西北,甘肃,天水市,C 制造业,www.tshtkj.com
2186,全 聚 德,中国全聚德(集团)股份有限公司,"CHINA QUANJUDE(GROUP) CO.,LTD",北京市宣武区前门西河沿217号,2186,全 聚 德,2007-11-20,141560000,140049388,,,,0,0,华北,北京,北京市,H 住宿餐饮,www.quanjude.com.cn
2187,广百股份,广州市广百股份有限公司,"Guangzhou Grandbuy Co., Ltd.",广东省广州市越秀区西湖路12号,2187,广百股份,2007-11-22,342422568,335724894,,,,0,0,华南,广东,广州市,F 批发零售,www.grandbuy.com.cn
2188,新 嘉 联,浙江新嘉联电子股份有限公司,"ZHEJIANG NEW JIALIAN ELECTRONICS CO., LTD",浙江省嘉善县经济开发区东升路36号,2188,新 嘉 联,2007-11-22,156000000,133690523,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.newjialian.com
2189,利达光电,利达光电股份有限公司,"LIDA OPTICAL AND ELECTRONIC CO.,LTD",河南省南阳市中州路254号,2189,利达光电,2007-12-03,199240000,194240000,,,,0,0,华中,河南,南阳市,C 制造业,www.lida-oe.com
2190,成飞集成,四川成飞集成科技股份有限公司,SICHUAN CHENGFEI INTEGRATION TECHNOLOGY CORP.LTD,四川省成都市青羊区日月大道666号一栋,2190,成飞集成,2007-12-03,345188382,345188382,,,,0,0,西南,四川,成都市,C 制造业,www.cac-citc.com.cn
2191,劲嘉股份,深圳劲嘉彩印集团股份有限公司,"SHENZHEN JINJIA COLOR PRINTING GROUP CO.,LTD.",广东省深圳市南山区高新技术产业园区科技中二路劲嘉科技大厦18-19层,2191,劲嘉股份,2007-12-05,642000000,642000000,,,,0,0,华南,广东,深圳市,C 制造业,www.jinjia.com
2192,路翔股份,路翔股份有限公司,"Luxiang Co.,LTD.",广东省广州市高新技术产业开发区科学城揽月路80号广州科技创新基地D区第五层501-503单元,2192,路翔股份,2007-12-05,142103469,98364680,,,,0,0,华南,广东,广州市,C 制造业,www.luxiang.cn
2193,山东如意,山东济宁如意毛纺织股份有限公司,"SHANDONG JINING RUYI WOOLEN TEXTILE Co.,Ltd",山东省济宁市高新区如意工业园,2193,山东如意,2007-12-07,160000000,159920597,,,,0,0,华东,山东,济宁市,C 制造业,www.shandongruyi.com
2194,武汉凡谷,武汉凡谷电子技术股份有限公司,"Wuhan Fingu Electronic Technology Co., LTD.",湖北省武汉市洪山区关东科技园三号区二号楼,2194,武汉凡谷,2007-12-07,555880000,214235741,,,,0,0,华中,湖北,武汉市,C 制造业,www.fingu.com
2195,海隆软件,上海海隆软件股份有限公司,"SHANGHAI HYRON SOFTWARE Co., LTD.",上海市宜山路700号85幢6楼,2195,海隆软件,2007-12-12,113960000,93953382,,,,0,0,华东,上海,上海市,I 信息技术,www.hyron.com
2196,方正电机,浙江方正电机股份有限公司,"ZHEJIANG FOUNDER MOTOR CO.,LTD.",浙江省丽水市天宁工业区24号,2196,方正电机,2007-12-12,115725000,83789625,,,,0,0,华东,浙江,丽水市,C 制造业,www.fdm.com.cn
2197,证通电子,深圳市证通电子股份有限公司,"Shenzhen Zhengtong Electronics CO.,LTD.",广东省深圳市南山区南油天安工业村八座3A,2197,证通电子,2007-12-18,209832000,134438892,,,,0,0,华南,广东,深圳市,C 制造业,www.szzt.com.cn
2198,嘉应制药,广东嘉应制药股份有限公司,"GUANGDONG JIAYING PHARMACEUTICAL CO., LTD.",广东省梅州市东升工业园B区,2198,嘉应制药,2007-12-18,205000000,162480064,,,,0,0,华南,广东,梅州市,C 制造业,www.gdjyzy.com.cn
2199,东晶电子,浙江东晶电子股份有限公司,"ZHEJIANG EAST CRYSTAL ELECTRONIC CO., LTD",浙江省金华市宾虹西路555号,2199,东晶电子,2007-12-21,189388309,126854431,,,,0,0,华东,浙江,金华市,C 制造业,www.ecec.com.cn
2200,*ST大地,云南绿大地生物科技股份有限公司,"YUNNAN GREENLAND BIOLOGICAL TECHNOLOGY CO., LTD",云南省昆明市经济技术开发区经浦路6号,2200,*ST大地,2007-12-21,151087104,107829119,,,,0,0,西南,云南,昆明市,A 农林牧渔,www.yngreen.com
2201,九鼎新材,江苏九鼎新材料股份有限公司,"Jiangsu Jiuding New Material Co., Ltd",江苏省如皋市中山东路1号,2201,九鼎新材,2007-12-26,175760000,167308158,,,,0,0,华东,江苏,南通市,C 制造业,www.cjdg.com
2202,金风科技,新疆金风科技股份有限公司,"XINJIANG GOLDWIND SCIENCE&TECHNOLOGY CO.,LTD",新疆维吾尔自治区乌鲁木齐市经济技术开发区上海路107号,2202,金风科技,2007-12-26,2194541200,2128687355,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.goldwind.cn
2203,海亮股份,浙江海亮股份有限公司,"ZHEJIANG HAILIANG Co.,Ltd.",浙江省诸暨市店口镇工业区,2203,海亮股份,2008-01-16,774018313,722800437,,,,0,0,华东,浙江,绍兴市,C 制造业,www.hailiang.com
2204,大连重工,大连华锐重工集团股份有限公司,"Dalian Huarui Heavy Industry Group Co.,LTD.",辽宁省大连市西岗区八一路169号,2204,大连重工,2008-01-16,643790011,321000000,,,,0,0,东北,辽宁,大连市,C 制造业,www.dhidcw.com
2205,国统股份,新疆国统管道股份有限公司,"XINJIANG GUOTONG PIPELINE CO.,LTD",新疆维吾尔自治区乌鲁木齐市林泉西路765号,2205,国统股份,2008-01-23,116152018,116152018,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjgt.com
2206,海 利 得,浙江海利得新材料股份有限公司,"Zhejiang Hailide New Material CO.,Ltd.",浙江省海宁市马桥镇经编园区内,2206,海 利 得,2008-01-23,447580500,331407375,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.halead.com
2207,准油股份,新疆准东石油技术股份有限公司,"Xinjiang Zhundong Petroleum Technology Co., Ltd.",新疆维吾尔自治区克拉玛依市光明东路17号,2207,准油股份,2008-01-28,99458689,83584711,,,,0,0,西北,新疆,乌鲁木齐市,B 采矿业,www.zygf.com.cn
2208,合肥城建,合肥城建发展股份有限公司,"Hefei Urban Construction Development Co.,LTD",安徽省合肥市长江中路319号仁和大厦23-24层,2208,合肥城建,2008-01-28,320100000,316694308,,,,0,0,华东,安徽,合肥市,K 房地产,www.hucd.cn
2209,达 意 隆,广州达意隆包装机械股份有限公司,"GUANGZHOU TECH-LONG PACKAGING MACHINERY CO., LTD.",广东省广州市萝岗区云埔一路23号,2209,达 意 隆,2008-01-30,195244050,126000730,,,,0,0,华南,广东,广州市,C 制造业,www.tech-long.com
2210,飞马国际,深圳市飞马国际供应链股份有限公司,"Shenzhen FeiMa International Supply Chain Co.,Ltd",广东省深圳市福田区深南大道7008号阳光高尔夫大厦26楼2601室,2210,飞马国际,2008-01-30,397800000,380954419,,,,0,0,华南,广东,深圳市,L 商务服务,www.fmscm.com
