公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
560,昆百大Ａ,昆明百货大楼(集团)股份有限公司,"KUNMING SINOBRIGHT(GROUP) CO.,LTD",云南省昆明市东风西路1号,560,昆百大Ａ,1994-02-02,164528662,92559080,,,,0,0,西南,云南,昆明市,F 批发零售,
561,烽火电子,陕西烽火电子股份有限公司,"Shaanxi Fenghuo Electronics Co., Ltd",陕西省宝鸡市清姜路72号,561,烽火电子,1994-05-09,595844701,264863357,,,,0,0,西北,陕西,宝鸡市,C 制造业,www.fenghuo.cn
562,宏源证券,宏源证券股份有限公司,"HONG YUAN SECURITIES CO.,LTD",新疆维吾尔自治区乌鲁木齐市文艺路233号宏源大厦,562,宏源证券,1994-02-02,1986204166,1461167271,,,,0,0,西北,新疆,乌鲁木齐市,J 金融业,www.hysec.com
563,陕国投Ａ,陕西省国际信托股份有限公司,"SHAANXI INTERNATIONAL TRUST CORP.,LTD.",陕西省西安市高新区科技路50号金桥国际广场C座,563,陕国投Ａ,1994-01-10,578413026,358398468,,,,0,0,西北,陕西,西安市,J 金融业,www.siti.com.cn
564,西安民生,西安民生集团股份有限公司,"XI’AN MINSHENG GROUP CO., LTD",陕西省西安市解放路103号,564,西安民生,1994-01-10,473311834,266659792,,,,0,0,西北,陕西,西安市,F 批发零售,www.cnminsheng.com
565,渝三峡Ａ,重庆三峡油漆股份有限公司,"CHONGQING SANXIA PAINTS CO.,LTD",重庆市江津区德感工业园区,565,渝三峡Ａ,1994-04-08,173436888,173436888,,,,0,0,西南,重庆,重庆市,C 制造业,www.sanxia.com
566,海南海药,海南海药股份有限公司,"HAINAN HAIYAO CO.,LTD",海南省海口市秀英区南海大道西66号,566,海南海药,1994-05-25,495189948,473322516,,,,0,0,华南,海南,海口市,C 制造业,www.haiyao.com.cn
567,海德股份,海南海德实业股份有限公司,"HAINAN HAIDE INDUSTRY CO.,LTD",海南省海口市海德路5号,567,海德股份,1994-05-25,151200000,131651222,,,,0,0,华南,海南,海口市,K 房地产,www.000567.com
568,泸州老窖,泸州老窖股份有限公司,"LUZHOU LAO JIAO CO.,LTD",四川省泸州市国窖广场,568,泸州老窖,1994-05-09,1398268476,1397262726,,,,0,0,西南,四川,泸州市,C 制造业,www.lzlj.com.cn
570,苏常柴Ａ,常柴股份有限公司,"CHANGCHAI COMPANY,LIMITED",江苏省常州市怀德中路123号,570,苏常柴Ａ,1994-07-01,411374326,411374326,200570,苏常柴Ｂ,1996-09-13,150000000,150000000,华东,江苏,常州市,C 制造业,www.changchai.com.cn
571,新大洲Ａ,新大洲控股股份有限公司,"SUNDIRO HOLDING CO., LTD.",海南省海口市桂林洋经济开发区,571,新大洲Ａ,1994-05-25,736064000,735422603,,,,0,0,华南,海南,海口市,B 采矿业,www.sundiro.com
572,海马汽车,海马汽车集团股份有限公司,"HAIMA INVESTMENT GROUP CO.,LTD",海南省海口市金盘工业区金盘路12-8号,572,海马汽车,1994-08-08,1644636426,1641494231,,,,0,0,华南,海南,海口市,C 制造业,www.000572.com
573,粤宏远Ａ,东莞宏远工业区股份有限公司,"DONGGUAN WINNERWAY INDUSTRIAL ZONE CO.,LTD",广东省东莞市南城区宏远工业区,573,粤宏远Ａ,1994-08-15,622755604,622285826,,,,0,0,华南,广东,东莞市,K 房地产,www.winnerway.com.cn
576,广东甘化,江门甘蔗化工厂(集团)股份有限公司,"THE JIANGMEN SUGAR CANE CHEMICAL FACTORY（GROUP）CO.,LTD",广东省江门市甘化路56号,576,广东甘化,1994-09-07,442861324,255545079,,,,0,0,华南,广东,江门市,C 制造业,www.gdganhua.com
581,威孚高科,无锡威孚高科技集团股份有限公司,"WEIFU HIGH-TECHNOLOGY GROUP CO.,LTD.",江苏省无锡国家高新技术产业开发区华山路5号,581,威孚高科,1998-09-24,565213995,409027779,200581,苏威孚Ｂ,1995-09-11,114920000,114920000,华东,江苏,无锡市,C 制造业,www.weifu.com.cn
582,北 海 港,北海港股份有限公司,"BEIHAI PORT CO., LTD",广西壮族自治区北海市海角路145号,582,北 海 港,1995-11-02,142122609,141669696,,,,0,0,华南,广西,北海市,G 运输仓储,www.bhport.cn
584,友利控股,四川友利投资控股股份有限公司,"SICHUAN YOULI INVESTMENT HOLDING CO.,LTD",四川省成都市蜀都大道暑袜北三街20号,584,友利控股,1995-11-28,408882893,403052847,,,,0,0,西南,四川,成都市,C 制造业,www.uoli.com.cn
585,东北电气,东北电气发展股份有限公司,"NORTHEAST ELECTRIC DEVELOPMENT CO.,LTD",辽宁省营口市鲅鱼圈区新泰路1号,585,东北电气,1995-12-13,615420000,608267735,,,,0,0,东北,辽宁,营口市,C 制造业,www.nee.com.cn;www.nee.hk
586,汇源通信,四川汇源光通信股份有限公司,"SICHUAN HUIYUAN OPTICAL COMMUNICATIONS CO.,LTD.",四川省成都市高新西区西芯大道5号,586,汇源通信,1995-12-20,193440000,193300965,,,,0,0,西南,四川,成都市,C 制造业,www.schy.com.cn
587,金叶珠宝,金叶珠宝股份有限公司,"GOLDLEAF JEWELRY CO., LTD",黑龙江省伊春市伊春区青山西路118号,587,金叶珠宝,1996-04-25,557134734,337509954,,,,0,0,东北,黑龙江,伊春市,C 制造业,www.goldzb.com
589,黔轮胎Ａ,贵州轮胎股份有限公司,"GUI ZHOU TYRE CO., LTD",贵州省贵阳市百花大道41号,589,黔轮胎Ａ,1996-03-08,488904304,488847256,,,,0,0,西南,贵州,贵阳市,C 制造业,www.gztire.com
590,紫光古汉,紫光古汉集团股份有限公司,Unisplendour Guhan Group Corporation Limited,湖南省衡阳市蒸湘区蔡伦路33号,590,紫光古汉,1996-01-19,223331267,223236227,,,,0,0,华中,湖南,衡阳市,C 制造业,www.guhan.com
